CallerHand,GestureInput,ActionExecuted,Time
RightHand,Aim_V1,,12:47:40.452746
LeftHand,Aim_V1,,12:47:40.586990
LeftHand,Fire_V1,,12:47:43.174401
LeftHand,,ShootFire_V1,12:47:43.281161
LeftHand,Aim_V1,,12:47:43.435631
LeftHand,Aim_V1,,12:47:43.886314
LeftHand,Fire_V1,,12:47:45.692347
LeftHand,,ShootFire_V1,12:47:45.802199
LeftHand,Aim_V1,,12:47:45.879654
LeftHand,Aim_V1,,12:47:49.510374
LeftHand,Fire_V1,,12:47:51.143414
LeftHand,,ShootFire_V1,12:47:51.277139
LeftHand,Aim_V1,,12:47:51.340941
RightHand,ThrowGust_V2,,12:47:52.085420
RightHand,ThrowFire_V2,,12:47:52.085492
RightHand,ThrowEarthPrison_V2,,12:47:52.085506
RightHand,Aim_V1,,12:47:59.786942
RightHand,Aim_V1,,12:48:00.110937
RightHand,Aim_V1,,12:48:04.894264
RightHand,Aim_V1,,12:48:05.716167
RightHand,Aim_V1,,12:48:07.126799
RightHand,Lightning_V1,,12:48:07.873495
RightHand,,ShootLightning_V1,12:48:07.889563
RightHand,Aim_V1,,12:48:08.670600
RightHand,Lightning_V1,,12:48:09.508299
RightHand,,ShootLightning_V1,12:48:09.640268
RightHand,Lightning_V1,,12:48:10.980798
RightHand,Aim_V1,,12:48:11.450204
RightHand,Lightning_V1,,12:48:12.851807
LeftHand,ThrowEarthPrison_V2,,12:48:12.873488
LeftHand,ThrowFire_V2,,12:48:12.873575
LeftHand,ThrowGust_V2,,12:48:12.873587
RightHand,,ShootLightning_V1,12:48:12.961964
RightHand,Aim_V1,,12:48:14.538001
RightHand,Lightning_V1,,12:48:15.074177
RightHand,,ShootLightning_V1,12:48:15.090282
RightHand,Aim_V1,,12:48:17.401098
RightHand,Lightning_V1,,12:48:17.744835
RightHand,,ShootLightning_V1,12:48:17.767490
RightHand,ThrowGust_V2,,12:48:17.856148
RightHand,ThrowFire_V2,,12:48:17.856208
RightHand,ThrowEarthPrison_V2,,12:48:17.856220
LeftHand,ThrowEarthPrison_V2,,12:48:17.921225
LeftHand,ThrowFire_V2,,12:48:17.921290
LeftHand,ThrowGust_V2,,12:48:17.921303
LeftHand,Shield_V2,,12:48:18.012065
RightHand,Shield_V2,,12:48:18.056471
Both,,ActivateShield_V2,12:48:18.056699
LeftHand,Recover_V2,,12:48:18.533470
RightHand,Recover_V1,ActivateRecover_V1,12:48:18.533691
RightHand,Recover_V2,,12:48:18.533737
Both,,ActivateRecover_V2,12:48:18.533835
LeftHand,Recover_V1,ActivateRecover_V1,12:48:18.533959
LeftHand,ThrowEarthPrison_V2,,12:48:22.798689
LeftHand,ThrowFire_V2,,12:48:22.798766
LeftHand,ThrowGust_V2,,12:48:22.798777
RightHand,Lightning_V1,,12:48:22.954017
RightHand,Aim_V1,,12:48:24.831016
RightHand,Aim_V1,,12:48:26.385180
RightHand,Aim_V1,,12:48:27.737311
RightHand,Lightning_V1,,12:48:29.279243
RightHand,,ShootLightning_V1,12:48:29.289628
LeftHand,Recover_V1,ActivateRecover_V1,12:48:30.335736
RightHand,Lightning_V1,,12:48:31.561830
LeftHand,ThrowEarthPrison_V2,,12:48:33.061335
LeftHand,ThrowFire_V2,,12:48:33.061518
LeftHand,ThrowGust_V2,,12:48:33.061538
RightHand,ThrowGust_V2,,12:48:33.128141
RightHand,ThrowFire_V2,,12:48:33.128203
RightHand,ThrowEarthPrison_V2,,12:48:33.128219
LeftHand,Shield_V2,,12:48:33.150401
RightHand,Shield_V2,,12:48:33.238932
Both,,ActivateShield_V2,12:48:33.239151
LeftHand,Recover_V2,,12:48:33.661205
RightHand,Recover_V1,ActivateRecover_V1,12:48:33.661475
RightHand,Recover_V2,,12:48:33.661525
Both,,ActivateRecover_V2,12:48:33.661626
LeftHand,Recover_V1,ActivateRecover_V1,12:48:33.661752
LeftHand,Recover_V2,,12:48:35.321186
RightHand,Recover_V1,ActivateRecover_V1,12:48:35.415955
RightHand,Recover_V2,,12:48:35.416013
Both,,ActivateRecover_V2,12:48:35.416107
LeftHand,Recover_V2,,12:48:38.588977
LeftHand,Recover_V1,ActivateRecover_V1,12:48:38.589340
LeftHand,ThrowEarthPrison_V2,,12:48:42.727538
LeftHand,ThrowFire_V2,,12:48:42.727614
LeftHand,ThrowGust_V2,,12:48:42.727624
LeftHand,ThrowEarthPrison_V2,,12:48:47.807787
LeftHand,ThrowFire_V2,,12:48:47.807864
LeftHand,ThrowGust_V2,,12:48:47.807878
RightHand,Recover_V1,ActivateRecover_V1,12:48:49.288334
LeftHand,Recover_V2,,12:48:49.332865
LeftHand,Recover_V1,ActivateRecover_V1,12:48:49.333258
RightHand,Recover_V2,,12:48:49.829054
Both,,ActivateRecover_V2,12:48:49.829141
RightHand,Lightning_V1,,12:48:54.297372
